;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
244;SWE;Europe;Sweden;2020-10-02;94283,0;668,0;480,0;5895,0;2,0;2,143;9279,678;65,747;47,243;580,207;0,197;0,211;1,49;21,0;2,067;161,0;15,846;;;;;1237785,0;18580,0;121,827;1,829;18494,0;1,82;0,026;38,5;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
245;SWE;Europe;Sweden;2020-10-03;94283,0;0,0;480,0;5895,0;0,0;2,143;9279,678;0,0;47,243;580,207;0,0;0,211;1,48;21,0;2,067;161,0;15,846;;;;;1256365,0;18580,0;123,656;1,829;18537,0;1,824;0,0259;38,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
246;SWE;Europe;Sweden;2020-10-04;94283,0;0,0;480,0;5895,0;0,0;2,143;9279,678;0,0;47,243;580,207;0,0;0,211;1,47;20,0;1,968;162,0;15,945;;;;;1274945,0;18580,0;125,485;1,829;18580,0;1,829;0,0258;38,7;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4871,2;7,07;-3,8;479,4413158
247;SWE;Europe;Sweden;2020-10-05;94283,0;0,0;480,0;5895,0;0,0;2,143;9279,678;0,0;47,243;580,207;0,0;0,211;1,46;22,0;2,165;155,0;15,256;;;;;1294861,0;19916,0;127,445;1,96;18771,0;1,848;0,0256;39,1;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
248;SWE;Europe;Sweden;2020-10-06;96145,0;1862,0;525,571;5895,0;0,0;2,143;9462,942;183,265;51,729;580,207;0,0;0,211;1,46;21,0;2,067;166,0;16,338;;;;;1314777,0;19916,0;129,405;1,96;18962,0;1,866;0,0277;36,1;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
249;SWE;Europe;Sweden;2020-10-07;96677,0;532,0;544,857;5892,0;;;9515,304;52,361;53,627;579,912;;;1,46;24,0;2,362;172,0;16,929;;;;;1334693,0;19916,0;131,365;1,96;19153,0;1,885;0,0284;35,2;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
250;SWE;Europe;Sweden;2020-10-08;97532,0;855,0;559,571;5892,0;0,0;0,286;9599,456;84,152;55,075;579,912;0,0;0,028;1,46;23,0;2,264;179,0;17,618;;;;;1354609,0;19916,0;133,326;1,96;19343,0;1,904;0,0289;34,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
251;SWE;Europe;Sweden;2020-10-09;98451,0;919,0;595,429;5894,0;2,0;0,286;9689,907;90,451;58,604;580,109;0,197;0,028;1,46;23,0;2,264;180,0;17,716;;;;;1374525,0;19916,0;135,286;1,96;19534,0;1,923;0,0305;32,8;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
252;SWE;Europe;Sweden;2020-10-10;98451,0;0,0;595,429;5894,0;0,0;0,286;9689,907;0,0;58,604;580,109;0,0;0,028;1,46;23,0;2,264;184,0;18,11;;;;;1394441,0;19916,0;137,246;1,96;19725,0;1,941;0,0302;33,1;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
253;SWE;Europe;Sweden;2020-10-11;98451,0;0,0;595,429;5894,0;0,0;0,286;9689,907;0,0;58,604;580,109;0,0;0,028;1,46;21,0;2,067;196,0;19,291;;;;;1414357,0;19916,0;139,206;1,96;19916,0;1,96;0,0299;33,4;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4796,6;6,8;-4,46;472,0989111
254;SWE;Europe;Sweden;2020-10-12;98451,0;0,0;595,429;5894,0;0,0;0,286;9689,907;0,0;58,604;580,109;0,0;0,028;1,45;24,0;2,362;204,0;20,078;;;;;1435921,0;21564,0;141,329;2,122;20151,0;1,983;0,0295;33,8;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
255;SWE;Europe;Sweden;2020-10-13;100654,0;2203,0;644,143;5894,0;0,0;0,286;9906,735;216,827;63,399;580,109;0,0;0,028;1,45;25,0;2,461;222,0;21,85;;;;;1457485,0;21564,0;143,451;2,122;20387,0;2,007;0,0316;31,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
256;SWE;Europe;Sweden;2020-10-14;101332,0;678,0;665,0;5907,0;13,0;2,143;9973,466;66,731;65,452;581,389;1,28;0,211;1,46;24,0;2,362;218,0;21,456;;;;;1479049,0;21564,0;145,573;2,122;20622,0;2,03;0,0322;31,0;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
257;SWE;Europe;Sweden;2020-10-15;102407,0;1075,0;696,429;5910,0;3,0;2,571;10079,271;105,805;68,545;581,684;0,295;0,253;1,48;23,0;2,264;218,0;21,456;;;;;1500613,0;21564,0;147,696;2,122;20858,0;2,053;0,0334;29,9;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
258;SWE;Europe;Sweden;2020-10-16;103200,0;793,0;678,429;5918,0;8,0;3,429;10157,321;78,05;66,773;582,471;0,787;0,337;1,5;27,0;2,657;238,0;23,425;;;;;1522177,0;21564,0;149,818;2,122;21093,0;2,076;0,0322;31,1;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
259;SWE;Europe;Sweden;2020-10-17;103200,0;0,0;678,429;5918,0;0,0;3,429;10157,321;0,0;66,773;582,471;0,0;0,337;1,53;31,0;3,051;238,0;23,425;;;;;1543741,0;21564,0;151,941;2,122;21329,0;2,099;0,0318;31,4;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
260;SWE;Europe;Sweden;2020-10-18;103200,0;0,0;678,429;5918,0;0,0;3,429;10157,321;0,0;66,773;582,471;0,0;0,337;1,56;30,0;2,953;245,0;24,114;;;;;1565305,0;21564,0;154,063;2,122;21564,0;2,122;0,0315;31,8;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4814,6;6,66;1,09;473,8705369
261;SWE;Europe;Sweden;2020-10-19;103200,0;0,0;678,429;5918,0;0,0;3,429;10157,321;0,0;66,773;582,471;0,0;0,337;1,59;30,0;2,953;270,0;26,574;;;;;1589266,0;23961,0;156,421;2,358;21906,0;2,156;0,031;32,3;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
262;SWE;Europe;Sweden;2020-10-20;106380,0;3180,0;818,0;5918,0;0,0;3,429;10470,309;312,987;80,511;582,471;0,0;0,337;1,62;30,0;2,953;278,0;27,362;;;;;1613227,0;23961,0;158,78;2,358;22249,0;2,19;0,0368;27,2;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
263;SWE;Europe;Sweden;2020-10-21;107355,0;975,0;860,429;5929,0;11,0;3,143;10566,272;95,963;84,687;583,554;1,083;0,309;1,65;34,0;3,346;290,0;28,543;;;;;1637188,0;23961,0;161,138;2,358;22591,0;2,223;0,0381;26,3;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
264;SWE;Europe;Sweden;2020-10-22;108969,0;1614,0;937,429;5930,0;1,0;2,857;10725,127;158,856;92,265;583,652;0,098;0,281;1,67;37,0;3,642;309,0;30,413;;;;;1661149,0;23961,0;163,496;2,358;22934,0;2,257;0,0409;24,5;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
265;SWE;Europe;Sweden;2020-10-23;110594,0;1625,0;1056,286;5933,0;3,0;2,143;10885,066;159,938;103,964;583,948;0,295;0,211;1,7;36,0;3,543;309,0;30,413;;;;;1685110,0;23961,0;165,855;2,358;23276,0;2,291;0,0454;22,0;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
266;SWE;Europe;Sweden;2020-10-24;110594,0;0,0;1056,286;5933,0;0,0;2,143;10885,066;0,0;103,964;583,948;0,0;0,211;1,72;37,0;3,642;328,0;32,283;;;;;1709071,0;23961,0;168,213;2,358;23619,0;2,325;0,0447;22,4;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
267;SWE;Europe;Sweden;2020-10-25;110594,0;0,0;1056,286;5933,0;0,0;2,143;10885,066;0,0;103,964;583,948;0,0;0,211;1,75;41,0;4,035;344,0;33,858;;;;;1733032,0;23961,0;170,571;2,358;23961,0;2,358;0,0441;22,7;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4747,4;6,42;-3,97;467,2564671
268;SWE;Europe;Sweden;2020-10-26;110594,0;0,0;1056,286;5933,0;0,0;2,143;10885,066;0,0;103,964;583,948;0,0;0,211;1,78;45,0;4,429;386,0;37,992;;;;;1760645,0;27613,0;173,289;2,718;24483,0;2,41;0,0431;23,2;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
269;SWE;Europe;Sweden;2020-10-27;115785,0;5191,0;1343,571;5933,0;0,0;2,143;11395,983;510,917;132,239;583,948;0,0;0,211;1,81;57,0;5,61;454,0;44,684;;;;;1788258,0;27613,0;176,007;2,718;25004,0;2,461;0,0537;18,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
270;SWE;Europe;Sweden;2020-10-28;117913,0;2128,0;1508,286;5927,0;;;11605,429;209,446;148,451;583,357;;;1,83;56,0;5,512;497,0;48,917;;;;;1815871,0;27613,0;178,725;2,718;25526,0;2,512;0,0591;16,9;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
271;SWE;Europe;Sweden;2020-10-29;121167,0;3254,0;1742,571;5934,0;7,0;1,429;11925,699;320,271;171,51;584,046;0,689;0,141;1,84;60,0;5,905;492,0;48,424;;;;;1843484,0;27613,0;181,442;2,718;26048,0;2,564;0,0669;14,9;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
272;SWE;Europe;Sweden;2020-10-30;124355,0;3188,0;1965,857;5938,0;4,0;1,571;12239,474;313,775;193,487;584,44;0,394;0,155;1,84;58,0;5,709;533,0;52,46;;;;;1871097,0;27613,0;184,16;2,718;26570,0;2,615;0,074;13,5;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
273;SWE;Europe;Sweden;2020-10-31;124355,0;0,0;1965,857;5938,0;0,0;1,571;12239,474;0,0;193,487;584,44;0,0;0,155;1,83;61,0;6,004;562,0;55,314;;;;;1898710,0;27613,0;186,878;2,718;27091,0;2,666;0,0726;13,8;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
274;SWE;Europe;Sweden;2020-11-01;124355,0;0,0;1965,857;5938,0;0,0;1,571;12239,474;0,0;193,487;584,44;0,0;0,155;1,83;60,0;5,905;566,0;55,708;;;;;1926323,0;27613,0;189,596;2,718;27613,0;2,718;0,0712;14,0;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4771,9;6,31;1,42;469,6678467
275;SWE;Europe;Sweden;2020-11-02;124355,0;0,0;1965,857;5938,0;0,0;1,571;12239,474;0,0;193,487;584,44;0,0;0,155;1,83;74,0;7,283;687,0;67,617;;;;;1959737,0;33414,0;192,884;3,289;28442,0;2,799;0,0691;14,5;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
276;SWE;Europe;Sweden;2020-11-03;134532,0;10177,0;2678,143;5938,0;0,0;1,571;13241,131;1001,658;263,593;584,44;0,0;0,155;1,83;81,0;7,972;740,0;72,834;;;;;1993151,0;33414,0;196,173;3,289;29270,0;2,881;0,0915;10,9;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
277;SWE;Europe;Sweden;2020-11-04;137730,0;3198,0;2831,0;5997,0;59,0;10,0;13555,89;314,759;278,637;590,247;5,807;0,984;1,8;90,0;8,858;802,0;78,936;;;;;2026565,0;33414,0;199,462;3,289;30099,0;2,962;0,0941;10,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
278;SWE;Europe;Sweden;2020-11-05;141764,0;4034,0;2942,429;6002,0;5,0;9,714;13952,931;397,041;289,605;590,739;0,492;0,956;1,78;90,0;8,858;837,0;82,381;;;;;2059979,0;33414,0;202,751;3,289;30928,0;3,044;0,0951;10,5;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
279;SWE;Europe;Sweden;2020-11-06;146461,0;4697,0;3158,0;6022,0;20,0;12,0;14415,227;462,296;310,822;592,707;1,968;1,181;1,75;90,0;8,858;878,0;86,416;;;;;2093393,0;33414,0;206,039;3,289;31757,0;3,126;0,0994;10,1;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
280;SWE;Europe;Sweden;2020-11-07;146461,0;0,0;3158,0;6022,0;0,0;12,0;14415,227;0,0;310,822;592,707;0,0;1,181;1,73;98,0;9,646;878,0;86,416;;;;;2126807,0;33414,0;209,328;3,289;32585,0;3,207;0,0969;10,3;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
281;SWE;Europe;Sweden;2020-11-08;146461,0;0,0;3158,0;6022,0;0,0;12,0;14415,227;0,0;310,822;592,707;0,0;1,181;1,71;99,0;9,744;906,0;89,172;;;;;2160221,0;33414,0;212,617;3,289;33414,0;3,289;0,0945;10,6;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;4804,9;6,21;1,95;472,9158274
282;SWE;Europe;Sweden;2020-11-09;146461,0;0,0;3158,0;6022,0;0,0;12,0;14415,227;0,0;310,822;592,707;0,0;1,181;1,7;122,0;12,008;1049,0;103,246;;;;;2197460,0;37239,0;216,282;3,665;33960,0;3,342;0,093;10,8;tests performed;;;;;;;;;;;;;;55,56;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
283;SWE;Europe;Sweden;2020-11-10;162240,0;15779,0;3958,286;6022,0;0,0;12,0;15968,254;1553,027;389,589;592,707;0,0;1,181;1,68;127,0;12,5;1142,0;112,4;;;;;2234699,0;37239,0;219,947;3,665;34507,0;3,396;0,1147;8,7;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
284;SWE;Europe;Sweden;2020-11-11;166707,0;4467,0;4139,571;6082,0;60,0;12,143;16407,913;439,658;407,432;598,613;5,905;1,195;1,63;122,0;12,008;1231,0;121,16;;;;;2271938,0;37239,0;223,612;3,665;35053,0;3,45;0,1181;8,5;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
285;SWE;Europe;Sweden;2020-11-12;171365,0;4658,0;4228,714;6122,0;40,0;17,143;16866,37;458,457;416,206;602,55;3,937;1,687;1,59;123,0;12,106;1288,0;126,77;;;;;2309177,0;37239,0;227,278;3,665;35600,0;3,504;0,1188;8,4;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
286;SWE;Europe;Sweden;2020-11-13;177355,0;5990,0;4413,429;6164,0;42,0;20,286;17455,928;589,558;434,386;606,683;4,134;1,997;1,54;124,0;12,205;1337,0;131,592;;;;;2346416,0;37239,0;230,943;3,665;36146,0;3,558;0,1221;8,2;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
287;SWE;Europe;Sweden;2020-11-14;177355,0;0,0;4413,429;6164,0;0,0;20,286;17455,928;0,0;434,386;606,683;0,0;1,997;1,51;132,0;12,992;1342,0;132,085;;;;;2383655,0;37239,0;234,608;3,665;36693,0;3,611;0,1203;8,3;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
288;SWE;Europe;Sweden;2020-11-15;177355,0;0,0;4413,429;6164,0;0,0;20,286;17455,928;0,0;434,386;606,683;0,0;1,997;1,47;132,0;12,992;1347,0;132,577;;;;;2420894,0;37239,0;238,273;3,665;37239,0;3,665;0,1185;8,4;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;5006,1;6,33;11,71;492,7186671
289;SWE;Europe;Sweden;2020-11-16;177355,0;0,0;4413,429;6164,0;0,0;20,286;17455,928;0,0;434,386;606,683;0,0;1,997;1,43;156,0;15,354;1483,0;145,962;;;;;2459160,0;38266,0;242,04;3,766;37386,0;3,68;0,1181;8,5;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
290;SWE;Europe;Sweden;2020-11-17;192439,0;15084,0;4314,143;6164,0;0,0;20,286;18940,55;1484,622;424,614;606,683;0,0;1,997;1,39;166,0;16,338;1593,0;156,789;;;;;2497426,0;38266,0;245,806;3,766;37532,0;3,694;0,1149;8,7;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
291;SWE;Europe;Sweden;2020-11-18;196446,0;4007,0;4248,429;6321,0;157,0;34,143;19334,934;394,384;418,146;622,136;15,453;3,36;1,38;178,0;17,519;1651,0;162,497;;;;;2535692,0;38266,0;249,572;3,766;37679,0;3,709;0,1128;8,9;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
292;SWE;Europe;Sweden;2020-11-19;201055,0;4609,0;4241,429;6340,0;19,0;31,143;19788,568;453,635;417,457;624,006;1,87;3,065;1,37;180,0;17,716;1689,0;166,238;;;;;2573958,0;38266,0;253,338;3,766;37826,0;3,723;0,1121;8,9;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
293;SWE;Europe;Sweden;2020-11-20;208295,0;7240,0;4420,0;6406,0;66,0;34,571;20501,156;712,587;435,033;630,502;6,496;3,403;1,37;177,0;17,421;1673,0;164,663;;;;;2612224,0;38266,0;257,105;3,766;37973,0;3,737;0,1164;8,6;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
294;SWE;Europe;Sweden;2020-11-21;208295,0;0,0;4420,0;6406,0;0,0;34,571;20501,156;0,0;435,033;630,502;0,0;3,403;1,36;179,0;17,618;1674,0;164,761;;;;;2650490,0;38266,0;260,871;3,766;38119,0;3,752;0,116;8,6;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
295;SWE;Europe;Sweden;2020-11-22;208295,0;0,0;4420,0;6406,0;0,0;34,571;20501,156;0,0;435,033;630,502;0,0;3,403;1,34;178,0;17,519;1678,0;165,155;;;;;2688756,0;38266,0;264,637;3,766;38266,0;3,766;0,1155;8,7;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;5352,9;6,63;20,48;526,8519912
296;SWE;Europe;Sweden;2020-11-23;208295,0;0,0;4420,0;6406,0;0,0;34,571;20501,156;0,0;435,033;630,502;0,0;3,403;1,33;196,0;19,291;1939,0;190,843;;;;;2729106,0;40350,0;268,609;3,971;38564,0;3,796;0,1146;8,7;tests performed;;;;;;;;;;;;;;58,33;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
297;SWE;Europe;Sweden;2020-11-24;225560,0;17265,0;4731,571;6406,0;0,0;34,571;22200,44;1699,284;465,699;630,502;0,0;3,403;1,32;206,0;20,275;1947,0;191,631;;;;;2769456,0;40350,0;272,58;3,971;38861,0;3,825;0,1218;8,2;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
298;SWE;Europe;Sweden;2020-11-25;230514,0;4954,0;4866,857;6555,0;149,0;33,429;22688,031;487,591;479,014;645,167;14,665;3,29;1,31;217,0;21,358;1997,0;196,552;;;;;2809806,0;40350,0;276,551;3,971;39159,0;3,854;0,1243;8,0;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
299;SWE;Europe;Sweden;2020-11-26;236355,0;5841,0;5042,857;6622,0;67,0;40,286;23262,923;574,893;496,336;651,761;6,594;3,965;1,3;228,0;22,441;2012,0;198,028;;;;;2850156,0;40350,0;280,523;3,971;39457,0;3,884;0,1278;7,8;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
300;SWE;Europe;Sweden;2020-11-27;243129,0;6774,0;4976,286;6681,0;59,0;39,286;23929,645;666,722;489,784;657,568;5,807;3,867;1,29;229,0;22,539;1991,0;195,962;;;;;2890506,0;40350,0;284,494;3,971;39755,0;3,913;0,1252;8,0;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
301;SWE;Europe;Sweden;2020-11-28;243129,0;0,0;4976,286;6681,0;0,0;39,286;23929,645;0,0;489,784;657,568;0,0;3,867;1,29;226,0;22,244;1980,0;194,879;;;;;2930856,0;40350,0;288,466;3,971;40052,0;3,942;0,1242;8,0;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;;;;
302;SWE;Europe;Sweden;2020-11-29;243129,0;0,0;4976,286;6681,0;0,0;39,286;23929,645;0,0;489,784;657,568;0,0;3,867;1,28;225,0;22,145;1998,0;196,65;;;;;2971206,0;40350,0;292,437;3,971;40350,0;3,971;0,1233;8,1;tests performed;;;;;;;;;;;;;;64,81;10160159,0;24,718;41,0;19,985;13,433;46949,283;0,5;133,982;4,79;18,8;18,9;;2,22;82,8;0,945;5596,7;6,78;13,8;550,8476787
